amount,transactionFeeAmount,settlementFeeAmount,transactionProcessingFee,settlementProcessingFee,fired_rule_name
5205.47953156633,52.2511548586332,41.30913028976214,3.94949016652879,2.024211048664598,high_amount_transaction
5471.635690639364,220.43044244233323,69.71371274029752,3.1191391390038565,2.53678260740805,high_amount_transaction
1856.6960107000152,91.73618057626246,34.633708199575594,4.617250829813799,1.110747226477403,medium_amount_transaction
9696.15043136794,411.0830823467375,54.81426469994932,2.1417829419538554,2.0156702168737075,high_amount_transaction
7753.576905377535,220.26566530341657,127.83369789188761,4.922217464302065,0.5913306511029073,high_amount_transaction
9395.59442622625,433.6131700145508,127.65886617490149,3.0912244102131043,2.9188148998142838,high_amount_transaction
8949.325230772212,236.2076571801754,101.8588638513649,4.880308802843902,0.45702734263668987,high_amount_transaction
5983.02078832274,185.45786942434052,96.69283542058857,0.6217729432120189,1.4830716193706361,high_amount_transaction
9219.523607880938,268.15160225989905,179.6642342725194,3.775893450855746,1.7494119535620631,high_amount_transaction
894.0400954986758,24.948148549601676,7.543993621245107,4.174796859317313,2.434300802391083,standard_transaction
1967.8687955672606,80.69763697588287,14.07953148719954,0.7392797900441941,0.6270469960955374,medium_amount_transaction
461.82061621627525,14.349115816513583,8.632917232751396,3.1053634880731056,1.4901815294089769,low_risk_transaction
3260.050004325011,73.90104624437453,49.01255726749374,4.108740321152517,1.1092212377673214,medium_high_risk
3892.886123997925,79.12807518695605,45.03987620764413,3.0246742635038273,1.1424289323720183,medium_high_risk
2720.7768274212203,31.315849286304868,36.99955446019373,0.7871611568245999,2.402727373376177,medium_amount_transaction
8289.087716427774,276.25711127007224,134.15232452105107,3.6205125840424017,0.3147445515859495,high_amount_transaction
3573.965733668957,68.61462608506193,59.31167142345407,0.7726861160298888,2.3225258316071087,medium_high_risk
2816.535751776934,44.854337014172515,52.946401480807204,4.178610027573973,2.4880757613323867,medium_amount_transaction
5431.533870750902,196.36732247718373,61.93383533433978,0.6936538248801247,2.7336780583735862,second_amount
1417.8330074978787,52.811968905079766,13.32928013227172,1.1182882145466686,1.9925808687223057,medium_amount_transaction
8023.947837732856,321.64954323217205,117.10922984441414,1.7379841573547083,1.2003293863350513,high_amount_transaction
754.7609303609105,22.75081597516011,8.48043229236263,3.3501415651736,1.453533777881951,standard_transaction
9869.000496639168,451.6270186775794,137.366389043046,4.8936159483408765,2.918287422176059,high_amount_transaction
7724.7252452736075,366.5668726689077,87.28774972620411,1.030202836789705,2.679204431376801,high_amount_transaction
1995.1696585263824,84.38537667526005,14.554636564571942,1.142184511462633,1.5515199545684937,second_amount
65.16595006478796,2.308421625049889,0.7846893541891894,2.1599167851544117,2.8462701191994904,low_risk_transaction
8156.459670263794,180.65610506186164,125.313948603247,4.26298611989894,2.521978163597439,high_amount_transaction
7071.504865037695,348.75104046243655,120.13961434220306,2.6025392873786637,2.732942626481446,high_amount_transaction
7292.781608729463,152.89642402269274,90.42972002151987,1.9472477011511975,2.1440385333549865,high_amount_transaction
7714.990763392598,139.68975888567599,57.697085767998836,3.0254172449398755,2.6156659173473864,high_amount_transaction
749.7060708235628,20.756485642052166,8.41193875541928,1.6723543885058751,2.7077685816026795,standard_transaction
3591.0726281572834,44.07547098773671,60.309942224031516,2.3052195826138444,0.5484447782598127,medium_amount_transaction
1167.5319046560458,57.372259287906616,13.068055081957082,1.9967231715441884,2.906085836983778,medium_amount_transaction
8632.403224497179,289.5078614374313,133.3530361525459,4.1186346008659065,1.200755366662971,high_amount_transaction
6236.748287007304,201.31028301534022,78.63420234032394,4.659150768971004,1.4877286758750599,high_amount_transaction
3315.6712682779653,120.13290800706268,28.575605118931538,3.9180748647061034,2.4381401498206015,medium_high_risk
644.9479193573761,19.271653893786674,10.926873801458877,2.475876092134926,2.095220025045744,standard_transaction
3116.7133939394653,35.16444566680924,19.52060497347757,2.769507398734987,2.7112617635773546,medium_amount_transaction
3258.581387047203,112.39646062624004,41.948872519654174,1.0628316226824606,1.3815491270972848,medium_high_risk
7298.76572159726,282.075070969293,59.36352941225775,3.86089120010542,1.3078780419256282,high_amount_transaction
6379.1991388385795,170.13300133417567,38.31337069174507,3.1841405572776984,0.38555989376156313,high_amount_transaction
8873.255298337503,357.51963087490475,111.3061948207527,4.560979982618464,1.549358517008077,high_amount_transaction
4727.427102367874,90.19955481428562,59.06179064110062,1.4027501460881893,2.2549910798885935,medium_high_risk
1204.746516923634,22.71075326378516,18.798278571178187,3.9187675486967546,1.1131825375907833,medium_amount_transaction
7135.31542435772,117.42359912359747,115.38704373330398,3.5810224777363535,1.549361586919372,high_amount_transaction
7610.2426356828055,189.34124160475056,121.13126043548017,1.6963049021438847,0.8923739749102506,high_amount_transaction
5617.159203719268,246.48365004706392,62.59414510960062,3.503203877933713,2.386527075852944,high_amount_transaction
7711.962127746065,332.51268001336985,111.63332637235862,4.659680212594923,0.4633812156210972,high_amount_transaction
4943.0180076802635,125.12245822638397,67.49285089591964,4.632961944502035,2.2045342485013455,medium_high_risk
5232.1009655261205,175.61415794853016,59.24530989575393,3.738319585322636,1.3231380317114556,high_amount_transaction
4281.134773401911,166.24781964186863,59.75689434996001,0.7163290064032705,0.41230938734522615,medium_high_risk
263.93707617351095,5.185907195677645,5.069892905708814,4.425189517940726,2.6043678856878216,low_risk_transaction
1087.8353556631114,18.19474627566687,8.58672629225786,3.4600037315204295,1.616849030589146,medium_amount_transaction
323.9775650104752,15.837267363599311,6.021635395757822,1.8969541393223048,1.9181612179635485,high_fee_transaction
6367.740008525167,220.97517652053946,36.94456226863216,1.3426266276756469,2.2764828671160338,high_amount_transaction
3150.4162509525036,155.1788840697273,30.325397073920165,1.022917383487927,2.0687009691032094,medium_high_risk
5090.621204735381,119.68172365222006,47.455680713060815,0.7260660466599245,2.2733135511994513,anomaly_detected
9076.58907452167,346.0110846263206,130.66182579540958,3.893464615778404,2.3581605483602157,high_amount_transaction
2500.4293691972607,47.268480511885535,17.42392769691777,1.561293495244739,1.8907091325244496,medium_amount_transaction
4109.725401125941,84.03569315777327,74.94172290063942,0.6091382121946478,1.2872221434509432,geo_risk
7557.955874045057,230.33690451588572,131.72210413857525,2.2877179332889517,0.956483804234125,high_amount_transaction
2295.6936732613085,52.30674907615381,33.93261901832816,2.671731862665525,2.7378387389625254,medium_high_risk
779.029299189642,13.013577368208512,9.251913587746923,1.261536039050571,2.918797080523195,standard_transaction
2904.6170146085424,59.58888053850278,55.17128498135859,0.698217512731474,1.265689438765164,medium_high_risk
1620.6006596675043,18.52336146281242,28.297629517287113,1.35106467394131,0.6032389684952106,medium_amount_transaction
9297.679546902305,354.9569993796662,116.12548133111383,3.5559624282645848,0.9008507832143644,high_amount_transaction
8083.122591848525,239.9447966671133,125.51553847933488,0.8700965476304288,2.110801834165412,high_amount_transaction
6337.703527539131,87.26841985131396,85.58402700464731,2.997666637506472,0.7669200988874931,high_amount_transaction
8715.8912959753,147.01756017094738,120.44606605144415,1.15885394558675,2.4063301372646677,anomaly_detected
8038.684048222153,113.35655071893905,80.10260098706479,1.380601281111887,2.7921816476617267,high_amount_transaction
1873.8348882714981,64.654259940777,22.357228243546583,2.268850474700144,2.9018590907128874,medium_amount_transaction
8926.664394914878,122.9060158888141,55.09377889523364,0.9537140122417911,0.3251788661322048,high_amount_transaction
5398.028996737351,216.84580618540537,55.924823976961136,1.2794157625199578,2.887016245376925,high_amount_transaction
8076.327150088985,87.38938728411226,124.67771670682681,2.070285851531094,2.298524931649968,high_amount_transaction
8961.952086235697,179.01527540181522,172.94990632960187,1.983510524742651,0.526935627112266,high_amount_transaction
3186.8547149689202,145.405558970962,61.97145470348747,3.8717216855407934,1.4211492657025615,medium_high_risk
1109.418726031491,42.980271242911314,14.79503399252399,0.8365203730689097,2.1901227813646744,medium_amount_transaction
2287.0722737939973,29.546076781912372,32.246195360672615,4.372028310498545,2.883050830184833,medium_amount_transaction
4276.806808376301,183.23997665167207,33.29843850103534,4.1730447683275464,0.74318176275076,medium_high_risk
8181.967511565706,243.17956897576929,126.24466282207081,3.9469623786137227,0.6448798612027757,high_amount_transaction
8608.69852673087,377.674977205269,52.16769629960291,1.8921756310840963,1.5753370438070722,velocity_check
79.45178400659513,2.7037117122180847,0.7365407043015788,4.202968034933544,2.913867013093921,low_risk_transaction
5112.365552749881,190.55484375517057,76.81559406448991,1.3226093613017635,2.9227238811966285,high_amount_transaction
4179.935921456302,207.91027362739936,40.35582659173843,1.059841426347627,0.9153698008428552,medium_high_risk
2228.8570266025954,43.00227882851787,12.810808467375624,0.7023035007026931,1.1622372995229349,medium_amount_transaction
1207.4550196634912,42.209998846333335,21.10396662052262,4.726896633525092,2.751686361240567,medium_amount_transaction
3382.7755623222433,96.11431358723733,32.66052927746252,1.8860490396737315,2.2840720253005733,medium_high_risk
9429.667942086066,109.17743204997234,56.074259447850515,4.629280460800577,2.9252543573755694,high_amount_transaction
3238.797290887345,34.2626718887487,19.82734202317148,1.7267610268369835,2.7115005801419967,medium_amount_transaction
5192.718311216227,76.69199988236483,45.57327942328357,4.584046817013573,0.8807593358471071,high_amount_transaction
7033.159399362827,252.93822103432694,53.94601498337745,4.567680737807398,2.351262520414245,high_amount_transaction
3642.6597277691467,119.06588285446371,60.520976482515664,4.6565422025482075,0.43112612521231486,medium_high_risk
9718.103006382396,312.31244935046834,95.48289554721441,2.732690476778872,2.50814850260198,high_amount_transaction
9624.84847647169,108.51314525613469,164.3003673923158,4.396758290595014,1.924203258600442,high_amount_transaction
2525.305135295388,72.65838202165143,19.211738542277317,4.778446532752941,2.8814725991184464,medium_high_risk
4977.51257386493,233.86799381439366,61.68724757297827,1.9607762385373078,2.892087629766512,medium_high_risk
3015.7743150695287,78.11963704459644,46.20334230310147,2.3849348255714977,0.4372007943657592,medium_high_risk
2855.5565388309014,99.93562318298034,42.204733884373276,3.7365808430108483,0.7334080110005732,medium_high_risk
378.5006040717826,15.59147963231052,5.305420692117727,1.851619197754854,1.6073590277604675,high_fee_transaction
6099.54769645917,252.2590621880322,115.11264055772004,3.8921418901069655,2.6746325173546026,first_amount
5031.763442056326,154.83341581194418,42.40708446760141,0.8325146534609027,2.499001884199352,velocity_check
524.2727249873936,23.234759422846675,6.50401631546631,2.85574272929844,2.9037990711498023,high_fee_transaction
2793.6781777237484,71.6721593240146,51.012251334733584,1.0504106783768534,1.9688271162006203,anomaly_detected
9083.57620080687,413.7362634335785,56.03119033430532,1.819955643965044,0.9927215028163756,high_amount_transaction
2403.2232877630545,47.12501370303473,14.030796255493359,1.663814266189124,0.3677879266639788,medium_amount_transaction
1457.4997721913187,30.91161169603427,12.388069325475442,4.275194331031997,0.901901524945482,anomaly_detected
4899.633075172855,59.40719344369868,71.02174094388525,1.3708276493278886,2.1232376344747865,medium_high_risk
9856.6480365649,412.2372862488966,87.70637032967014,4.138015640716035,2.8009420230261353,high_amount_transaction
2428.1321623998892,64.78793092775553,19.069574518709885,4.072821556585649,1.166439901732315,medium_high_risk
6724.634118584727,128.8753571475752,79.90233614608425,2.7449737500075346,2.6644016917810975,geo_risk
7618.5799571338885,146.82231010366584,108.21408901260993,1.5522946501825832,1.3662252705211226,high_amount_transaction
2383.9990644840727,109.79745530950034,20.808415437393595,1.5210335298030022,1.1323323732950858,medium_high_risk
7284.881322632477,315.8481519195959,69.28190076382214,2.592160912021315,1.673879455575709,geo_risk
3684.1534958653397,118.41324481297752,52.32746734545739,0.5396405332708234,1.4941384295059612,medium_high_risk
6326.735247629859,219.18614917372213,121.38522537972698,2.8910783957511477,2.767259644995949,high_amount_transaction
6338.961810501338,183.6588852035155,95.85223968523286,4.787507865951749,1.5642937580019418,high_amount_transaction
5362.389093906837,137.63462685832914,89.78549508651892,1.1961809683816842,1.0488055455023038,high_amount_transaction
911.994802843539,42.516354340216594,9.577907514930699,3.0800552966402153,2.5749270592551396,high_fee_transaction
8354.671930936487,125.52483644016945,75.89229747104983,4.828004098900056,2.99662368148083,high_amount_transaction
3214.592849067641,85.9513708081603,37.9772518282569,4.3723496277122,2.0500628317895746,medium_high_risk
1873.3199188945437,44.55218660998528,32.04686967276186,4.326710523716031,0.9762456961281682,medium_amount_transaction
417.34366413209153,12.489438516507105,4.943224787365929,4.1983246867828505,0.944800707935584,low_risk_transaction
5913.020502450536,167.369671294925,104.66567304405658,1.8906062272528352,0.4558080797812015,high_amount_transaction
6778.8679748044015,208.48802489087487,134.4356605887937,4.507775740700655,0.5086912039880291,high_amount_transaction
175.71241098928294,2.7405441431612174,1.0684017413113631,4.73603158054927,2.7704543569934588,low_risk_transaction
5125.809652409817,156.46872298445106,29.120505507618358,2.731065904845677,0.5605151890337865,high_amount_transaction
2272.6927942274,44.764667602538694,16.463035569664225,2.0955697126675643,1.6077283903473027,medium_amount_transaction
6455.276176190404,112.14915238784444,69.49456704022136,2.3640305702263524,2.184928805171581,high_amount_transaction
1751.9206257598646,22.062582463460892,12.203236364504638,2.003928988240695,2.5959579134887285,medium_amount_transaction
6912.468003643635,279.9971364483872,124.83894516994941,1.4558829891104303,0.7624315656850638,high_amount_transaction
3873.486109542369,104.96247481838343,20.712280775331532,3.2830181161380025,1.4820024336384636,medium_high_risk
9367.932587479978,328.493557140188,91.21453611116748,3.031685988103953,0.9789965265371994,high_amount_transaction
1383.8342320184727,54.11308533833962,10.752972421553114,2.58163281967674,0.9907223429098244,medium_amount_transaction
3417.2528469920826,127.02840081199717,64.83584565594929,0.9313042400817431,1.1203661302140249,medium_high_risk
1143.6004771934847,32.95859864676838,17.202284335930567,4.086018341176999,1.8852137789298617,medium_amount_transaction
9247.689246602842,235.96349466442734,172.75103216044133,1.2872010323785514,0.34475917355108815,high_amount_transaction
8774.620140276,219.70241720553253,171.8503269682525,1.0155291952822165,1.4036689730519254,high_amount_transaction
2586.8368608744045,92.0964414350235,32.22286520768021,3.3038212796732633,0.80444136512854,medium_high_risk
6603.240619881449,196.7222535204232,56.225184883564,2.2938996255697544,2.911219972984114,high_amount_transaction
8174.049780010147,359.3744683949017,64.62348003292868,0.7691381390854826,1.873368729975838,second_amount
5556.456107878628,249.97428841421493,46.36186359802774,2.1000575973247617,2.643857765841871,high_amount_transaction
5301.209277776505,89.17914311013398,82.85206763692406,3.9730115852823324,0.8283629642779524,high_amount_transaction
2426.1043860955124,37.48172624291083,13.602405306448142,3.2686214234769393,2.487042388174227,anomaly_detected
940.0966503809332,33.1064784623486,5.424748842675052,2.1325371034414857,1.4199126455241302,standard_transaction
8973.185421953734,197.85003386871952,126.72061788561665,1.3631215623556463,0.7797756598933866,high_amount_transaction
9005.176391061672,96.74106783815729,131.75344984799005,3.3430802936214796,2.3553620464482283,high_amount_transaction
6334.683558159947,288.5176398493146,94.88686941918313,4.4939988542585985,2.3574299635612586,high_amount_transaction
3396.9076125765196,64.79951386776301,35.93319381796934,3.408227231071612,2.988897348532965,medium_high_risk
3498.603650380482,165.03342371244185,59.78824419681482,4.158067345926009,2.408530606855043,velocity_check
7262.297231913692,281.03186138684333,94.44159165448995,2.8468752734946694,0.6922215694032452,high_amount_transaction
8972.131496926246,363.4264108922845,59.05442999739146,3.7308699803346297,1.1708708028214663,high_amount_transaction
8871.993378408522,160.21453605133303,150.43786350557522,4.533020482002586,1.5196626766860943,high_amount_transaction
7800.956703117662,151.08719000510732,150.52739155306895,3.979305402163948,0.6419625754164467,high_amount_transaction
6423.896145081335,198.18175802463824,37.9044863203179,4.594342790291655,2.4277052310090976,high_amount_transaction
850.5582503005378,14.360820484879264,9.245797899971764,2.4401282095222694,1.7220860523639836,standard_transaction
1624.6708538051917,36.0957472952722,20.004150901106954,4.568991148071754,2.8500138365585346,medium_amount_transaction
8986.556343385522,205.41919024834604,64.67679778846208,3.297052555167684,1.8911319902197148,high_amount_transaction
6068.226305999304,99.42908546756648,109.32294547330198,4.415219447367622,1.7118275260932856,high_amount_transaction
101.87854565013018,1.8549346028481795,0.9436240167766302,0.6771943869702592,0.4928479129187337,low_risk_transaction
1023.7007132316608,42.52665045567629,17.14199957817594,3.4603357186109127,0.70323394335036,medium_amount_transaction
6638.3826733894775,110.78022928946014,100.00668551849819,4.315887854950544,2.5937204072632083,high_amount_transaction
60.56522262372468,0.6745933571299562,0.8461377887721803,1.2839091513943988,2.9748251401296826,micro_transaction
1616.4724336608115,56.85812096652254,12.741266441949664,3.478041200592154,1.4209836669253277,medium_amount_transaction
5491.850555772196,269.31664302411025,45.64031405883655,4.212296213974842,2.4872324260573087,high_amount_transaction
6922.033024950006,160.9272487751367,39.52637344476682,1.7957721633468668,1.99448156909276,high_amount_transaction
6523.09298243098,96.19101721810526,56.16830833460408,2.323608475578764,2.8894600389136267,high_amount_transaction
2250.4504015109924,73.84963943071556,22.91330765170227,3.0628297332464873,0.9429705356990519,second_amount
7124.670421261883,329.54570577179084,124.6616376519374,2.8362545999805295,1.7710565061214463,high_amount_transaction
2380.1183840930325,98.44757809830898,24.981460748136854,0.6763522686671104,1.4037487095250083,medium_high_risk
3260.7429846110845,113.80199987554447,53.213130185870334,0.9440244413843605,1.7626331350461413,medium_high_risk
7467.4491371290615,168.78122592086353,86.55993894981552,0.9520996068696259,1.025916825230909,high_amount_transaction
6499.832661481674,205.88354456962168,109.02185364630634,1.6802055747462874,1.643914639332509,high_amount_transaction
8493.741870836837,115.93782387172101,166.8516939032988,1.6063885076110216,1.9869711961568661,high_amount_transaction
6579.55279408043,244.4818184749645,56.56851687221747,3.8400007270405982,0.5192828867986287,high_amount_transaction
5687.402947321361,221.83055887199302,102.00427811882486,3.0773497370726504,2.3060655879805827,high_amount_transaction
945.8109306026438,45.967607599042836,13.55097491911327,3.9378923809035853,2.2076120005331266,high_fee_transaction
3683.480872563741,75.201556333781,63.574721060087455,0.8145322583489156,2.67723552391901,medium_high_risk
2659.371653140437,28.557015636264204,39.28899443685623,2.683464068622203,1.4498126898867991,medium_amount_transaction
2447.456537357045,77.88868549755318,27.801252583096478,1.9569901066937125,0.4665066580597379,medium_high_risk
9730.375441976932,372.3972330839794,81.94069905500626,4.324726898400859,1.5459450483585548,high_amount_transaction
3937.0462694209364,163.84529486411083,23.82121018637645,3.685051206094565,0.6715447645672958,medium_high_risk
8921.545086219361,158.35347589966887,116.27249392661787,4.4116631187205835,2.048106396508908,high_amount_transaction
6315.074873712656,129.27030739224284,125.38512591349217,0.7089220508272702,0.42725511515452574,high_amount_transaction
7950.164922381067,242.50894496744723,127.76413565402657,3.7437057030497023,1.309790296814777,high_amount_transaction
5031.34456012087,116.84810907377359,49.861545935570796,2.930037584718101,0.5236758259162375,high_amount_transaction
5773.269807417328,256.4512974522172,100.50149649045817,4.212500130570046,0.3090893719933289,high_amount_transaction
4930.251761250451,142.73279090772888,81.52052962489942,2.7822226591661945,2.893504504534298,medium_high_risk
1960.4774481024645,82.30701047087759,18.084496562230793,2.9309408505585903,2.9895438396709566,medium_amount_transaction
7227.296631462438,240.1254158784101,37.687550249230526,0.732953214239293,1.7998579691358954,high_amount_transaction
2814.9159007841495,115.19650830294064,19.063847855238116,3.50835289266185,0.9451807948528066,medium_high_risk
252.91650465022386,5.894704604294258,4.5928607506770645,1.7291294402227253,2.759967399383375,low_risk_transaction
6458.268236112606,279.36314477666895,113.33256835679406,0.5886226498046923,2.7921988121054877,high_amount_transaction
1779.3356872764189,37.33560966468638,16.775817093403386,0.7989672312771352,2.607174006160906,medium_amount_transaction
9405.181257685614,299.4981435319363,87.26062645944643,4.8077852403471155,1.7697989583319318,anomaly_detected
9539.746484255847,177.06040906280688,161.1546970192846,2.0573478031093115,0.5016958344192741,high_amount_transaction
9149.49525830228,265.5280587756561,174.44484430661953,4.406340328795215,0.5387851043493541,high_amount_transaction
3707.8854155518893,84.26914291261839,61.87370214565336,4.818547553311651,2.720873426824169,medium_high_risk
164.4115991233856,3.39808149214415,2.3155203759017042,4.744702349767953,2.6647324881345194,low_risk_transaction
9283.902440251377,451.93480714479455,80.21356932412493,4.4677635831473905,1.472872572789288,high_amount_transaction
4287.55964168997,70.32868739148087,55.250431281112725,4.526797606075854,1.1860174725863484,medium_high_risk
9666.881642246259,401.10824380578487,82.19438069746181,1.8005361995342817,2.039134584389076,high_amount_transaction
9636.563571121636,475.72436357243043,164.97961909493063,1.1816145061716123,2.478867460289917,high_amount_transaction
8531.564460118927,92.10727625640858,92.17857320253636,3.3766815293956562,2.275549343539917,high_amount_transaction
2951.5444317751612,112.04386318071705,51.6681378379533,2.6964751634097075,1.9621279327369072,medium_high_risk
3857.126308733233,77.59177424734749,41.36435585871044,0.9443602341282697,0.9250798200010448,medium_high_risk
8512.8553484534,98.91523315975193,147.80224682197576,3.5489359221008487,1.0087631468959308,high_amount_transaction
3176.050831511214,82.94441960520854,31.759769017752085,3.0328700336814802,2.254982199773795,velocity_check
1703.232539394064,80.74806162209644,19.76088785931529,4.383803303646976,2.4670736016177837,medium_amount_transaction
5572.444611958918,58.34685958817176,79.30884995113114,3.241327080597794,0.6135650078688928,high_amount_transaction
9362.186193866202,313.7776742809213,56.681616914391526,3.0827578087478913,0.8057020288205263,high_amount_transaction
6963.3376687829805,209.28909614374825,133.85697761409972,2.4833827549968257,2.137269707878903,high_amount_transaction
5704.911089192756,256.3522710697571,77.61010559720597,2.5825418144999164,1.350263786172783,high_amount_transaction
980.7931727699777,13.103464051811871,12.374961914920217,4.794715521406022,1.820890741631783,standard_transaction
6153.922194724706,229.3015484113299,108.25308880851757,1.123007042301077,1.9600003721702177,high_amount_transaction
9900.63796254159,368.34717558546464,178.07724006526053,2.507984683619842,2.395749361621796,high_amount_transaction
1409.439312212875,51.81550027339897,18.088611741395287,3.4512225526707927,2.47543576693565,medium_amount_transaction
5188.11322711373,247.43865457265738,98.10169519738182,2.448547905156798,1.0562598622059325,high_amount_transaction
8774.956988560274,376.6518764798321,52.39585163565028,1.77447032168341,1.7615011680898627,high_amount_transaction
7410.278491364503,86.54396853389235,49.63691225162606,1.7931081684328467,0.6335146342790767,high_amount_transaction
6973.187252542727,201.12982970239528,97.28867743277709,1.5514522081597208,2.5734409554833815,high_amount_transaction
7027.8159990312215,182.1477941997163,72.46372591851198,2.0475644026239035,2.582709433499628,high_amount_transaction
3601.316600685354,80.690699445683,43.08390996522296,4.422536490126051,1.1086654412985324,medium_high_risk
2942.982524202289,82.5608690283909,29.197883693391184,2.7735104764534784,0.7336745600395149,medium_high_risk
8095.517943230351,205.36521614242392,89.62450502938128,1.5810742763501828,0.48924780114071975,high_amount_transaction
8103.0328128450155,221.15895920133326,140.50411922862844,2.230370226619396,1.8524363931612822,high_amount_transaction
8672.052462615236,426.4089355540171,120.560113419827,0.9762368543535561,0.5468558710796755,high_amount_transaction
9133.273120039148,123.71309783356968,182.30166805102374,4.568160828824321,2.13760608047562,high_amount_transaction
5118.310564620769,239.99366581080656,86.0039344924141,2.3368902444114443,2.130941282792195,high_amount_transaction
5020.147783925124,146.63584875489363,45.70841450559124,4.91176042066884,1.9577659992553866,high_amount_transaction
7984.968837878084,279.07218410605833,71.58665710178366,2.0639244796813365,2.666713355030355,high_amount_transaction
